"start","end","transaction_date","batch","account_type","category_capex","category_opex","category_cogs","category_revenues","description","quantity","unit_price","amount_manual","amount_calculated","comment","proof_of_payment","_id","uuid","__version__","instanceID","_xform_id_string","_uuid","_status","_submission_time","_validation_status","_submitted_by","rootUuid","deprecatedID","_attachments"
2025-05-09 14:56:55.215,2025-05-09 14:59:12.569,2025-05-08,"8","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",13,13500,175500,175500,"Seguya","1746802747553.jpg",476578773,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:068f6999-e0ca-4f07-af2b-e53f2bf9faea","aZd296rDmYBHXTs4ZrAFBb","068f6999-e0ca-4f07-af2b-e53f2bf9faea","submitted_via_web",2025-05-09 15:18:49,NA,"mattkuch87","uuid:068f6999-e0ca-4f07-af2b-e53f2bf9faea",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476578773/attachments/att3bwbXKJkt4vyMxC2V6tWn/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476578773/attachments/att3bwbXKJkt4vyMxC2V6tWn/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476578773/attachments/att3bwbXKJkt4vyMxC2V6tWn/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476578773/attachments/att3bwbXKJkt4vyMxC2V6tWn/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/068f6999-e0ca-4f07-af2b-e53f2bf9faea/1746802747553.jpg; att3bwbXKJkt4vyMxC2V6tWn; 1746802747553.jpg; proof_of_payment"
2025-05-09 14:59:19.903,2025-05-09 15:00:43.344,2025-05-08,"8","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",2,14000,28000,28000,"New customer","1746802835917.jpg",476578818,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:edaf0668-a941-400e-a8e7-84121eb553f9","aZd296rDmYBHXTs4ZrAFBb","edaf0668-a941-400e-a8e7-84121eb553f9","submitted_via_web",2025-05-09 15:18:55,NA,"mattkuch87","uuid:edaf0668-a941-400e-a8e7-84121eb553f9",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476578818/attachments/attrrenZYWUt4d3RGputXp9c/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476578818/attachments/attrrenZYWUt4d3RGputXp9c/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476578818/attachments/attrrenZYWUt4d3RGputXp9c/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476578818/attachments/attrrenZYWUt4d3RGputXp9c/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/edaf0668-a941-400e-a8e7-84121eb553f9/1746802835917.jpg; attrrenZYWUt4d3RGputXp9c; 1746802835917.jpg; proof_of_payment"
2025-05-09 15:00:48.254,2025-05-09 15:02:09.461,2025-05-08,"8","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",2,14000,28000,28000,"New customer","1746802918115.jpg",476578866,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:ccfe5024-722a-4099-832f-b740fe7f5046","aZd296rDmYBHXTs4ZrAFBb","ccfe5024-722a-4099-832f-b740fe7f5046","submitted_via_web",2025-05-09 15:19:03,NA,"mattkuch87","uuid:ccfe5024-722a-4099-832f-b740fe7f5046",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476578866/attachments/attYRFmSaV6MzNThJabuKnvE/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476578866/attachments/attYRFmSaV6MzNThJabuKnvE/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476578866/attachments/attYRFmSaV6MzNThJabuKnvE/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476578866/attachments/attYRFmSaV6MzNThJabuKnvE/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/ccfe5024-722a-4099-832f-b740fe7f5046/1746802918115.jpg; attYRFmSaV6MzNThJabuKnvE; 1746802918115.jpg; proof_of_payment"
2025-05-09 15:02:22.307,2025-05-09 15:03:39.602,2025-05-09,"8","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",25,13500,337500,337500,"Moses","1746803015039.jpg",476578970,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:0c7ef1c8-2b5f-465c-8896-094d376eefdf","aZd296rDmYBHXTs4ZrAFBb","0c7ef1c8-2b5f-465c-8896-094d376eefdf","submitted_via_web",2025-05-09 15:19:12,NA,"mattkuch87","uuid:0c7ef1c8-2b5f-465c-8896-094d376eefdf",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476578970/attachments/attSzg469vwYZi88ZDFkLMfD/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476578970/attachments/attSzg469vwYZi88ZDFkLMfD/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476578970/attachments/attSzg469vwYZi88ZDFkLMfD/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476578970/attachments/attSzg469vwYZi88ZDFkLMfD/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/0c7ef1c8-2b5f-465c-8896-094d376eefdf/1746803015039.jpg; attSzg469vwYZi88ZDFkLMfD; 1746803015039.jpg; proof_of_payment"
2025-05-09 15:03:44.322,2025-05-09 15:04:40.186,2025-05-09,"8","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",3,14000,42000,42000,"New customer","1746803076039.jpg",476579048,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:4b5be000-638a-4f8f-b258-b0af319e0b18","aZd296rDmYBHXTs4ZrAFBb","4b5be000-638a-4f8f-b258-b0af319e0b18","submitted_via_web",2025-05-09 15:19:18,NA,"mattkuch87","uuid:4b5be000-638a-4f8f-b258-b0af319e0b18",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476579048/attachments/attBKhPUbiW8FQ6H4RNBgRnt/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476579048/attachments/attBKhPUbiW8FQ6H4RNBgRnt/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476579048/attachments/attBKhPUbiW8FQ6H4RNBgRnt/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476579048/attachments/attBKhPUbiW8FQ6H4RNBgRnt/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/4b5be000-638a-4f8f-b258-b0af319e0b18/1746803076039.jpg; attBKhPUbiW8FQ6H4RNBgRnt; 1746803076039.jpg; proof_of_payment"
2025-05-09 15:04:52.708,2025-05-09 15:06:03.056,2025-05-09,"8","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",1,15000,15000,15000,"New customer","1746803159018.jpg",476579102,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:4b79c21d-d1d7-49b9-8cbf-0771668f41b9","aZd296rDmYBHXTs4ZrAFBb","4b79c21d-d1d7-49b9-8cbf-0771668f41b9","submitted_via_web",2025-05-09 15:19:23,NA,"mattkuch87","uuid:4b79c21d-d1d7-49b9-8cbf-0771668f41b9",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476579102/attachments/attHd4VoSQvAVRvF5THMgWf7/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476579102/attachments/attHd4VoSQvAVRvF5THMgWf7/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476579102/attachments/attHd4VoSQvAVRvF5THMgWf7/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476579102/attachments/attHd4VoSQvAVRvF5THMgWf7/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/4b79c21d-d1d7-49b9-8cbf-0771668f41b9/1746803159018.jpg; attHd4VoSQvAVRvF5THMgWf7; 1746803159018.jpg; proof_of_payment"
2025-05-09 15:06:09.133,2025-05-09 15:07:04.816,2025-05-09,"8","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",2,14000,28000,28000,"New customer","1746803221331.jpg",476579153,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:8669e6b6-e8cc-420b-8a57-99f2cb3c638c","aZd296rDmYBHXTs4ZrAFBb","8669e6b6-e8cc-420b-8a57-99f2cb3c638c","submitted_via_web",2025-05-09 15:19:28,NA,"mattkuch87","uuid:8669e6b6-e8cc-420b-8a57-99f2cb3c638c",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476579153/attachments/attASUwB5xz9wvVY4ric687u/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476579153/attachments/attASUwB5xz9wvVY4ric687u/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476579153/attachments/attASUwB5xz9wvVY4ric687u/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476579153/attachments/attASUwB5xz9wvVY4ric687u/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/8669e6b6-e8cc-420b-8a57-99f2cb3c638c/1746803221331.jpg; attASUwB5xz9wvVY4ric687u; 1746803221331.jpg; proof_of_payment"
2025-05-09 15:07:41.352,2025-05-09 15:09:24.73,2025-05-09,"9","cogs",NA,NA,"cogs_feeds",NA,"Broken maize",250,1600,4e+05,4e+05,"Money received on Mobile","1746803354851.jpg",476579333,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:60b0ba6b-7c46-4964-9a09-bc539fb22c45","aZd296rDmYBHXTs4ZrAFBb","60b0ba6b-7c46-4964-9a09-bc539fb22c45","submitted_via_web",2025-05-09 15:19:48,NA,"mattkuch87","uuid:60b0ba6b-7c46-4964-9a09-bc539fb22c45",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476579333/attachments/attRek4bJzfZ6SvFbaxhe6Xm/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476579333/attachments/attRek4bJzfZ6SvFbaxhe6Xm/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476579333/attachments/attRek4bJzfZ6SvFbaxhe6Xm/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476579333/attachments/attRek4bJzfZ6SvFbaxhe6Xm/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/60b0ba6b-7c46-4964-9a09-bc539fb22c45/1746803354851.jpg; attRek4bJzfZ6SvFbaxhe6Xm; 1746803354851.jpg; proof_of_payment"
2025-05-09 15:09:30.226,2025-05-09 15:11:10.924,2025-05-09,"9","cogs",NA,NA,"cogs_feeds",NA,"Hendrix concentrate",75,4300,322500,322500,"Money received on Mobile","1746803465968.jpg",476579830,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:1e184601-d4e4-4632-9429-8289417c547d","aZd296rDmYBHXTs4ZrAFBb","1e184601-d4e4-4632-9429-8289417c547d","submitted_via_web",2025-05-09 15:20:31,NA,"mattkuch87","uuid:1e184601-d4e4-4632-9429-8289417c547d",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476579830/attachments/att7gfXjCNhQyvPJjxwGYBQs/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476579830/attachments/att7gfXjCNhQyvPJjxwGYBQs/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476579830/attachments/att7gfXjCNhQyvPJjxwGYBQs/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476579830/attachments/att7gfXjCNhQyvPJjxwGYBQs/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/1e184601-d4e4-4632-9429-8289417c547d/1746803465968.jpg; att7gfXjCNhQyvPJjxwGYBQs; 1746803465968.jpg; proof_of_payment"
2025-05-09 15:11:16.953,2025-05-09 15:13:28.876,2025-05-09,"9","opex",NA,"opex_transport",NA,NA,"Transport from kiziri to kiwenda and then to busiika then back to the farm",1,11000,11000,11000,"Money received on Mobile","1746803596653.jpg",476580014,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:1a031029-0525-48e3-b1e9-be65f04a7f1f","aZd296rDmYBHXTs4ZrAFBb","1a031029-0525-48e3-b1e9-be65f04a7f1f","submitted_via_web",2025-05-09 15:20:49,NA,"mattkuch87","uuid:1a031029-0525-48e3-b1e9-be65f04a7f1f",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476580014/attachments/atthuCo4jrDbCcPZzaZ9W3Rn/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476580014/attachments/atthuCo4jrDbCcPZzaZ9W3Rn/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476580014/attachments/atthuCo4jrDbCcPZzaZ9W3Rn/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/476580014/attachments/atthuCo4jrDbCcPZzaZ9W3Rn/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/1a031029-0525-48e3-b1e9-be65f04a7f1f/1746803596653.jpg; atthuCo4jrDbCcPZzaZ9W3Rn; 1746803596653.jpg; proof_of_payment"
2025-05-10 16:56:03.283,2025-05-10 16:57:11.582,2025-05-10,"8","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",11,14000,154000,154000,"Seguya","1746896227757.jpg",477153802,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:2ae443d4-add1-4ed2-b6fd-9172d724c915","aZd296rDmYBHXTs4ZrAFBb","2ae443d4-add1-4ed2-b6fd-9172d724c915","submitted_via_web",2025-05-10 17:10:38,NA,"mattkuch87","uuid:2ae443d4-add1-4ed2-b6fd-9172d724c915",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153802/attachments/attiNzz7ZPGbHygLihkQkBdY/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153802/attachments/attiNzz7ZPGbHygLihkQkBdY/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153802/attachments/attiNzz7ZPGbHygLihkQkBdY/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153802/attachments/attiNzz7ZPGbHygLihkQkBdY/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/2ae443d4-add1-4ed2-b6fd-9172d724c915/1746896227757.jpg; attiNzz7ZPGbHygLihkQkBdY; 1746896227757.jpg; proof_of_payment"
2025-05-10 16:57:16.631,2025-05-10 16:58:39.545,2025-05-10,"8","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",16,14000,224000,224000,"Hassan","1746896315544.jpg",477153820,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:7acba444-ae21-47f6-978d-7071522371b5","aZd296rDmYBHXTs4ZrAFBb","7acba444-ae21-47f6-978d-7071522371b5","submitted_via_web",2025-05-10 17:10:40,NA,"mattkuch87","uuid:7acba444-ae21-47f6-978d-7071522371b5",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153820/attachments/attb9yC3esYjQGfN7xFntKpt/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153820/attachments/attb9yC3esYjQGfN7xFntKpt/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153820/attachments/attb9yC3esYjQGfN7xFntKpt/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153820/attachments/attb9yC3esYjQGfN7xFntKpt/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/7acba444-ae21-47f6-978d-7071522371b5/1746896315544.jpg; attb9yC3esYjQGfN7xFntKpt; 1746896315544.jpg; proof_of_payment"
2025-05-10 16:58:45.221,2025-05-10 16:59:55.868,2025-05-10,"8","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",5,14000,70000,70000,"Moses","1746896390483.jpg",477153842,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:7a080110-5f89-4536-a791-b9cde76c7622","aZd296rDmYBHXTs4ZrAFBb","7a080110-5f89-4536-a791-b9cde76c7622","submitted_via_web",2025-05-10 17:10:43,NA,"mattkuch87","uuid:7a080110-5f89-4536-a791-b9cde76c7622",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153842/attachments/attsU8VqP5cTEXpBmvNamz9W/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153842/attachments/attsU8VqP5cTEXpBmvNamz9W/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153842/attachments/attsU8VqP5cTEXpBmvNamz9W/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153842/attachments/attsU8VqP5cTEXpBmvNamz9W/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/7a080110-5f89-4536-a791-b9cde76c7622/1746896390483.jpg; attsU8VqP5cTEXpBmvNamz9W; 1746896390483.jpg; proof_of_payment"
2025-05-10 17:00:00.927,2025-05-10 17:01:08.051,2025-05-10,"8","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",1,14000,14000,14000,"New customer","1746896460958.jpg",477153850,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:8cd41447-5d2c-4157-9bf4-e2d4ce1bfa75","aZd296rDmYBHXTs4ZrAFBb","8cd41447-5d2c-4157-9bf4-e2d4ce1bfa75","submitted_via_web",2025-05-10 17:10:44,NA,"mattkuch87","uuid:8cd41447-5d2c-4157-9bf4-e2d4ce1bfa75",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153850/attachments/attwT4jWxtPXP8SsyPUcNzus/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153850/attachments/attwT4jWxtPXP8SsyPUcNzus/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153850/attachments/attwT4jWxtPXP8SsyPUcNzus/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153850/attachments/attwT4jWxtPXP8SsyPUcNzus/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/8cd41447-5d2c-4157-9bf4-e2d4ce1bfa75/1746896460958.jpg; attwT4jWxtPXP8SsyPUcNzus; 1746896460958.jpg; proof_of_payment"
2025-05-10 17:01:26.694,2025-05-10 17:03:43.41,2025-05-10,"7","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",1,15000,15000,15000,"Supportive client","1746896619362.jpg",477153859,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:7b1dcf4e-4091-43df-935d-6e45f7ad9077","aZd296rDmYBHXTs4ZrAFBb","7b1dcf4e-4091-43df-935d-6e45f7ad9077","submitted_via_web",2025-05-10 17:10:46,NA,"mattkuch87","uuid:7b1dcf4e-4091-43df-935d-6e45f7ad9077",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153859/attachments/attAhBTA3oudYmgZFu8xWVZh/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153859/attachments/attAhBTA3oudYmgZFu8xWVZh/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153859/attachments/attAhBTA3oudYmgZFu8xWVZh/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153859/attachments/attAhBTA3oudYmgZFu8xWVZh/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/7b1dcf4e-4091-43df-935d-6e45f7ad9077/1746896619362.jpg; attAhBTA3oudYmgZFu8xWVZh; 1746896619362.jpg; proof_of_payment"
2025-05-10 17:03:48.674,2025-05-10 17:05:00.239,2025-05-10,"8","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",1,14000,14000,14000,"New customer","1746896696014.jpg",477153868,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:e6d87971-f3a5-439d-bd33-e754a7ed8dd1","aZd296rDmYBHXTs4ZrAFBb","e6d87971-f3a5-439d-bd33-e754a7ed8dd1","submitted_via_web",2025-05-10 17:10:48,NA,"mattkuch87","uuid:e6d87971-f3a5-439d-bd33-e754a7ed8dd1",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153868/attachments/attHi97va52sLfPtYeZPzSRP/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153868/attachments/attHi97va52sLfPtYeZPzSRP/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153868/attachments/attHi97va52sLfPtYeZPzSRP/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153868/attachments/attHi97va52sLfPtYeZPzSRP/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/e6d87971-f3a5-439d-bd33-e754a7ed8dd1/1746896696014.jpg; attHi97va52sLfPtYeZPzSRP; 1746896696014.jpg; proof_of_payment"
2025-05-10 17:05:05.486,2025-05-10 17:06:17.08,2025-05-10,"8","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",1,14000,14000,14000,"New customer","1746896772964.jpg",477153876,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:05ae8e80-0110-4604-a9b5-76dc560e3ac3","aZd296rDmYBHXTs4ZrAFBb","05ae8e80-0110-4604-a9b5-76dc560e3ac3","submitted_via_web",2025-05-10 17:10:50,NA,"mattkuch87","uuid:05ae8e80-0110-4604-a9b5-76dc560e3ac3",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153876/attachments/attjz6xhdtsLDkNzP6oVFTm5/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153876/attachments/attjz6xhdtsLDkNzP6oVFTm5/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153876/attachments/attjz6xhdtsLDkNzP6oVFTm5/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153876/attachments/attjz6xhdtsLDkNzP6oVFTm5/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/05ae8e80-0110-4604-a9b5-76dc560e3ac3/1746896772964.jpg; attjz6xhdtsLDkNzP6oVFTm5; 1746896772964.jpg; proof_of_payment"
2025-05-10 17:06:22.441,2025-05-10 17:07:22.165,2025-05-10,"8","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",1,14000,14000,14000,"New customer","1746896838279.jpg",477153890,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:ddc5224b-2a9b-43d2-9518-2343fa6c7828","aZd296rDmYBHXTs4ZrAFBb","ddc5224b-2a9b-43d2-9518-2343fa6c7828","submitted_via_web",2025-05-10 17:10:51,NA,"mattkuch87","uuid:ddc5224b-2a9b-43d2-9518-2343fa6c7828",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153890/attachments/attEUPqKCJrEfdZDPArWGFAH/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153890/attachments/attEUPqKCJrEfdZDPArWGFAH/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153890/attachments/attEUPqKCJrEfdZDPArWGFAH/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153890/attachments/attEUPqKCJrEfdZDPArWGFAH/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/ddc5224b-2a9b-43d2-9518-2343fa6c7828/1746896838279.jpg; attEUPqKCJrEfdZDPArWGFAH; 1746896838279.jpg; proof_of_payment"
2025-05-10 17:07:33.064,2025-05-10 17:10:20.632,2025-05-10,"7","revenues",NA,NA,NA,"revenues_sales","Sold out chicken",1,13000,13000,13000,"Hassan","1746897015691.jpg",477153901,"465cf73fec9d4570897ec1ad4b0948db","vndXtdUm72BfFettfRRAK9","uuid:7eec6302-4809-4fb7-a26a-4a1832bb3abe","aZd296rDmYBHXTs4ZrAFBb","7eec6302-4809-4fb7-a26a-4a1832bb3abe","submitted_via_web",2025-05-10 17:10:53,NA,"mattkuch87","uuid:7eec6302-4809-4fb7-a26a-4a1832bb3abe",NA,"https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153901/attachments/attYnZWpaHDa5hRYe2ryo4pJ/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153901/attachments/attYnZWpaHDa5hRYe2ryo4pJ/large/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153901/attachments/attYnZWpaHDa5hRYe2ryo4pJ/medium/; https://kf.kobotoolbox.org/api/v2/assets/aZd296rDmYBHXTs4ZrAFBb/data/477153901/attachments/attYnZWpaHDa5hRYe2ryo4pJ/small/; image/jpeg; mattkuch87/attachments/465cf73fec9d4570897ec1ad4b0948db/7eec6302-4809-4fb7-a26a-4a1832bb3abe/1746897015691.jpg; attYnZWpaHDa5hRYe2ryo4pJ; 1746897015691.jpg; proof_of_payment"
